Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat,Province,Geographical Zone,City,District,Address
红寺堡,HSJ,True,True,True,False,False,106.065496,37.448616,宁夏回族自治区,西北,吴忠市,红寺堡区,吴忠市-红寺堡区-红寺堡镇燕然路
潘家店,PDP,True,True,True,False,False,117.823227,40.674736,河北省,华北,承德市,兴隆县,承德市-兴隆县-李家营乡栾家店村
黑台,HQB,True,True,True,False,False,131.623856,45.410336,黑龙江省,东北,鸡西市,密山市,鸡西市-密山市-309省道
渑池,MCF,True,True,True,False,False,111.785686,34.753137,河南省,华中,三门峡市,渑池县,三门峡市-渑池县-城关镇海露大街
万年,WWG,True,True,True,False,False,117.080591,28.685823,江西省,华东,上饶市,万年县,上饶市-万年县-陈营镇建明大道1号
成都南,CNW,True,True,True,False,False,104.068544,30.605364,四川省,西南,成都市,武侯区,成都市-武侯区-天仁北二街
临汾,LFV,True,True,True,False,False,111.536808,36.087326,山西省,华北,临汾市,尧都区,临汾市-尧都区-车站街
城西,,True,False,False,False,False,101.690265,36.65748,海南省,华南,海口市,龙华区,海口市-龙华区-南海大道31号
淮北北,PLH,True,True,True,True,True,116.852281,34.047272,安徽省,华东,淮北市,杜集区,淮北市-杜集区-坡里村站前路
芨岭,JLJ,True,True,True,False,False,101.788269,38.530952,甘肃省,西北,金昌市,金川区,金昌市-金川区-芨岭乡河西堡镇
汾河,FEV,True,True,True,False,False,112.541527,37.947807,山西省,华北,太原市,尖草坪区,太原市-尖草坪区-新城南大街
永嘉,URH,True,True,True,False,False,120.695492,28.069487,浙江省,华东,温州市,永嘉县,温州市-永嘉县-金田路
城子坦,CWT,True,True,True,False,False,122.497498,39.509052,辽宁省,东北,大连市,普兰店区,大连市-普兰店区-城子坦镇大卢村
红峰,,True,False,False,False,False,102.621475,28.282686,四川省,西南,凉山彝族自治州,喜德县,凉山彝族自治州-喜德县-红峰村
敖汉,YED,True,True,True,False,False,120.153191,42.644505,内蒙古自治区,华北,赤峰市,敖汉旗,赤峰市-敖汉旗-万白线
营北,,True,False,False,False,False,119.020905,33.639278,辽宁省,东北,葫芦岛市,连山区,葫芦岛市-连山区
宜春西,YCG,True,True,True,False,False,114.389058,27.785916,江西省,华东,宜春市,袁州区,宜春市-袁州区-平安路623号
珠海北,ZIQ,True,True,True,False,False,113.551362,22.401288,广东省,华南,珠海市,香洲区,珠海市-香洲区-金峰北路
涞源,LYP,True,True,True,False,False,114.711924,39.371935,河北省,华北,保定市,涞源县,保定市-涞源县-朝阳路与迎宾街交叉口东南100米
大兴,DXX,True,True,True,False,False,116.341395,39.726929,北京市,华北,北京市,大兴区,北京市-大兴区-弘和北路
木里图,MUD,True,True,True,False,False,101.28639697674048,27.934598559239884,内蒙古自治区,华北,通辽市,科尔沁区,通辽市-科尔沁区-木里图镇站西旅店东侧20米
蕉溪,,True,False,False,False,False,108.556061,27.075558,贵州省,西南,黔东南苗族侗族自治州,镇远县,黔东南苗族侗族自治州-镇远县-蕉溪镇蕉溪村火车站组
渭南北,WBY,True,True,True,True,True,109.480793,34.535661,陕西省,西北,渭南市,临渭区,渭南市-临渭区-108国道
迎春,YYB,True,True,True,False,False,132.952026,46.043297,黑龙江省,东北,鸡西市,虎林市,鸡西市-虎林市-迎春镇迎春路
高密,GMK,True,True,True,True,True,119.769415,36.393217,山东省,华东,潍坊市,高密市,潍坊市-高密市-站南街546号
惠州南,KNQ,True,True,True,False,False,114.492152,22.784778,广东省,华南,惠州市,惠阳区,惠州市-惠阳区-淡水镇爱民东路
六个鸡,,True,False,False,False,False,107.788887,26.567461,贵州省,西南,黔东南苗族侗族自治州,凯里市,黔东南苗族侗族自治州-凯里市-炉山镇
南观村,NGP,True,True,True,False,False,115.996895,39.769257,北京市,华北,北京市,房山区,北京市-房山区-青龙湖镇
佳木斯西,JUB,True,True,True,False,False,130.332901,46.811537,黑龙江省,东北,佳木斯市,郊区,佳木斯市-郊区-靠山村附近
绥德,ODY,True,True,True,True,True,110.261836,37.546395,陕西省,西北,榆林市,绥德县,榆林市-绥德县-210国道
高邑,GIP,True,True,True,False,False,114.597606,37.605093,河北省,华北,石家庄市,高邑县,石家庄市-高邑县-高邑大街44号
祥云,XQM,True,True,True,False,False,100.544844,25.471774,云南省,西南,大理白族自治州,祥云县,大理白族自治州-祥云县-褚家线
包头北,,True,False,False,False,False,109.746952,40.661745,内蒙古自治区,华北,包头市,昆都仑区,包头市-昆都仑区-张家营子
济南东,MDK,True,True,True,True,True,117.02651,36.681242,山东省,华东,济南市,历城区,济南市-历城区-王舍人街道王舍人大街
丹凤,DGY,True,True,True,False,False,110.354544,33.68048,陕西省,西北,商洛市,丹凤县,商洛市-丹凤县-龙驹寨镇鹿池村
中川机场,ZJJ,True,True,True,False,False,103.628708,36.492775,甘肃省,西北,兰州市,皋兰县,兰州市-皋兰县-中川机场站F1
卫辉,WHF,True,True,True,False,False,114.062302,35.431914,河南省,华中,新乡市,卫辉市,新乡市-卫辉市-翔宇大道137号
临河,LHC,True,True,True,False,False,107.429928,40.743709,内蒙古自治区,华北,巴彦淖尔市,临河区,巴彦淖尔市-临河区-胜利南路
宣汉,XHY,True,True,True,True,True,107.658423,31.542388,四川省,西南,达州市,宣汉县,达州市-宣汉县-胡家镇210国道
元谋,YMM,True,True,True,False,False,101.842613,25.738694,云南省,西南,楚雄彝族自治州,元谋县,楚雄彝族自治州-元谋县-能禹镇元新路
崇信,,True,False,False,False,False,106.892265,35.311325,甘肃省,西北,平凉市,崇信县,平凉市-崇信县-铜杜路
高头,,True,False,False,False,False,124.078743,47.420074,黑龙江省,东北,齐齐哈尔市,建华区,齐齐哈尔市-建华区-高头村
潮州,CKQ,True,True,True,False,False,116.58455,23.638509,广东省,华南,潮州市,潮安区,潮州市-潮安区-枫溪镇新风路
酒泉南,JNJ,True,True,True,True,True,98.535421,39.70226,甘肃省,西北,酒泉市,肃州区,酒泉市-肃州区-高铁东路
墨玉,MUR,True,True,True,False,False,79.732979,37.222649,新疆维吾尔自治区,西北,和田地区,墨玉县,和田地区-墨玉县-637县道
白芨沟,BJJ,True,True,True,False,False,106.141205,39.119083,宁夏回族自治区,西北,石嘴山市,大武口区,石嘴山市-大武口区-314省道
王岗,WGB,True,True,True,False,False,126.544632,45.671211,黑龙江省,东北,哈尔滨市,道里区,哈尔滨市-道里区-南岗区王岗镇新征路1号
宜良北,YSM,True,True,True,False,False,103.190688,24.982835,云南省,西南,昆明市,宜良县,昆明市-宜良县-北古城镇
柳毛沟,,True,False,False,False,False,132.184555,45.545834,宁夏回族自治区,西北,吴忠市,盐池县,吴忠市-盐池县
大口钦,,True,False,False,False,False,126.587189,44.16964,吉林省,东北,吉林市,龙潭区,吉林市-龙潭区-大口钦镇站前路6号
饶平,RVQ,True,True,True,True,True,116.932977,23.711639,广东省,华南,潮州市,饶平县,潮州市-饶平县-高堂镇进站路
温春,WDB,True,True,True,False,False,129.501328,44.435417,黑龙江省,东北,牡丹江市,西安区,牡丹江市-西安区-温春镇201国道
周水子,ZIT,True,True,True,False,False,121.565765,38.955929,辽宁省,东北,大连市,甘井子区,大连市-甘井子区-周水子广场3号
小月旧,XFM,True,True,True,False,False,101.834091,25.593309,云南省,西南,楚雄彝族自治州,元谋县,楚雄彝族自治州-元谋县-尹花段
临高南,KGQ,True,True,True,False,False,109.759467,19.867507,海南省,华南,,临高县,临高县-博厚镇S306
徐水,XSP,True,True,True,False,False,115.645185,39.033661,河北省,华北,保定市,徐水区,保定市-徐水区-长城北大街
深圳,SZQ,True,True,True,True,True,114.117768,22.532835,广东省,华南,深圳市,罗湖区,深圳市-罗湖区-南湖街道罗湖桥社区建设路1003号
同心,TXJ,True,True,True,True,True,105.926051,36.993887,宁夏回族自治区,西北,吴忠市,同心县,吴忠市-同心县-永安街239号
北舍,,True,False,False,False,False,120.281036,32.536777,山西省,华北,长治市,潞城区,长治市-潞城区
拉萨,LSO,True,True,True,True,True,91.069717,29.623144,西藏自治区,西南,拉萨市,堆龙德庆区,拉萨市-堆龙德庆区-通站路
康城,KCP,True,True,True,False,False,114.290749,36.656269,河北省,华北,邯郸市,武安市,邯郸市-武安市-康西村西南方向120米
宿州东,SRH,True,True,True,True,True,117.251006,33.675734,安徽省,华东,宿州市,埇桥区,宿州市-埇桥区-蒿沟镇站前路500号
酉阳,AFW,True,True,True,False,False,108.962049,28.808412,重庆市,西南,重庆市,酉阳土家族苗族自治县,重庆市-酉阳土家族苗族自治县-409省道
襄河,XXB,True,True,True,False,False,126.856689,48.800194,黑龙江省,东北,黑河市,五大连池市,黑河市-五大连池市-402乡道西100米
女儿河,,True,False,False,False,False,121.043861,41.067444,辽宁省,东北,锦州市,太和区,锦州市-太和区-锦汤路
龙华,LHP,True,True,True,False,False,110.334252,20.032438,河北省,华北,衡水市,景县,衡水市-景县-391省道
辉河,,True,False,False,False,False,119.267265,48.834457,辽宁省,东北,沈阳市,和平区,沈阳市-和平区-浑河站西街道浑铁路
对青山,DQB,True,True,True,False,False,114.39149265696672,30.64659307554314,黑龙江省,东北,哈尔滨市,松北区,哈尔滨市-松北区-对青山镇铁路街
定陶,DQK,True,True,True,False,False,115.595711,35.064637,山东省,华东,菏泽市,定陶区,菏泽市-定陶区-济阴路
二道沟门,RDP,True,True,True,False,False,125.7115863782879,43.863392425958814,河北省,华北,承德市,滦平县,承德市-滦平县-安纯沟门满族乡小白旗村
峻德,JDB,True,True,True,False,False,130.291611,47.196819,黑龙江省,东北,鹤岗市,兴安区,鹤岗市-兴安区-101省道附近
闵集,MJN,True,True,True,False,False,114.133339,30.837881,湖北省,华中,孝感市,孝南区,孝感市-孝南区-闵集乡孝汉大道
南江,FIW,True,True,True,False,False,106.874103,32.429949,贵州省,西南,贵阳市,开阳县,贵阳市-开阳县-南江布依族苗族乡
马鞍山东,OMH,True,True,True,True,True,118.540349,31.692536,安徽省,华东,马鞍山市,花山区,马鞍山市-花山区-天宝路
平阳,,True,False,False,False,True,120.563443,27.605432,浙江省,华东,温州市,平阳县,温州市-平阳县-鳌江镇西塘村广场路
日照,RZK,True,True,True,False,False,119.531883,35.40339,山东省,华东,日照市,东港区,日照市-东港区-石臼街道海滨五路1号
夏官营,XGJ,True,True,True,False,False,104.179672,35.953014,甘肃省,西北,兰州市,榆中县,兰州市-榆中县-夏官营镇
凯北,,True,False,False,False,False,123.44998790262696,41.82008709824744,黑龙江省,东北,鸡西市,虎林市,鸡西市-虎林市-湖北村098乡道
新固镇,,True,False,False,False,False,117.306688,33.316675,河北省,华北,邯郸市,武安市,邯郸市-武安市-冶陶镇固镇村
官高,GVP,True,True,True,False,False,116.314018,40.226044,北京市,华北,北京市,昌平区,北京市-昌平区-南邵镇官高村
西武匠,,True,False,False,False,False,112.876602,35.450085,山西省,华北,晋城市,城区,晋城市-城区-西武匠村747县道东150米
三水北,ARQ,True,True,True,False,False,112.918511,23.184427,广东省,华南,佛山市,三水区,佛山市-三水区-桃园西路
文地,WNZ,True,True,True,False,False,110.196991,21.951759,广西壮族自治区,华南,玉林市,博白县,玉林市-博白县-建设路
红寺堡北,,True,False,False,False,False,106.066577,37.42265,宁夏回族自治区,西北,吴忠市,红寺堡区,吴忠市-红寺堡区-福银高速南1公里
姜堰,UEH,True,True,True,True,True,120.154625,32.509512,江苏省,华东,泰州市,姜堰区,泰州市-姜堰区-站前路1号
昌乐,CLK,True,True,True,False,False,118.838835,36.710599,山东省,华东,潍坊市,昌乐县,潍坊市-昌乐县-新昌路2号
宁村,NCZ,True,True,True,False,False,108.337296,22.556269,广西壮族自治区,华南,南宁市,良庆区,南宁市-良庆区-那马镇一致村
柳沟,,True,False,False,False,False,96.43782,40.679028,甘肃省,西北,酒泉市,瓜州县,酒泉市-瓜州县-布隆基乡柳沟村
瓦窑坝,,True,False,False,False,False,109.806091,40.739899,内蒙古自治区,华北,包头市,昆都仑区,包头市-昆都仑区-九原区
辛集,ENP,True,True,True,True,True,115.215361,37.904683,河北省,华北,石家庄市,辛集市,石家庄市-辛集市-兴华路1号
红兴隆,VHB,True,True,True,False,False,129.56447906703582,46.421213591869936,黑龙江省,东北,双鸭山市,友谊县,双鸭山市-友谊县-兴隆镇
羊尾哨,YWM,True,True,True,False,False,104.237984,25.69212,云南省,西南,曲靖市,富源县,曲靖市-富源县-中安镇
太阳沟,,True,False,False,False,False,124.324554,51.326405,黑龙江省,东北,鸡西市,鸡冠区,
镇江南,ZEH,True,True,True,True,True,119.423587,32.152541,江苏省,华东,镇江市,丹徒区,镇江市-丹徒区-站前北路
黄村,HCP,True,True,True,False,False,113.40892,23.130243,北京市,华北,北京市,大兴区,北京市-大兴区-黄村镇林校路
氡泉,,True,False,False,False,False,127.176018,42.128147,吉林省,东北,白山市,抚松县,白山市-抚松县-仙人桥镇温泉村
西六方,,True,False,False,False,False,122.088074,43.492371,内蒙古自治区,华北,通辽市,科尔沁区,通辽市-科尔沁区-育新镇西六方村
青县,QXP,True,True,True,True,True,116.838464,38.577615,河北省,华北,沧州市,青县,沧州市-青县-清州镇迎宾路72号
黄陵南,VLY,True,True,True,False,False,109.386777,35.583141,陕西省,西北,延安市,黄陵县,延安市-黄陵县-田庄镇梁峁村
哈尔巴岭,,True,False,False,False,False,128.634659,43.267933,吉林省,东北,延边朝鲜族自治州,敦化市,延边朝鲜族自治州-敦化市-大石头镇哈尔巴岭村
开鲁,KLC,True,True,True,False,False,121.284296,43.633224,内蒙古自治区,华北,通辽市,开鲁县,通辽市-开鲁县-开鲁镇
影壁山,,True,False,False,False,False,127.627678,42.444752,吉林省,东北,白山市,抚松县,白山市-抚松县
玉溪,AXM,True,True,True,False,False,102.527034,24.352593,云南省,西南,玉溪市,红塔区,玉溪市-红塔区-大营街街道
四平,SPT,True,True,True,False,False,124.373528,43.167715,吉林省,东北,四平市,铁东区,四平市-铁西区-铁东区英雄大路1号
德令哈,DHO,True,True,True,False,False,97.383666,37.315387,青海省,西北,海西蒙古族藏族自治州,德令哈市,海西蒙古族藏族自治州-德令哈市-双拥路
马皇,MHZ,True,True,True,False,False,108.651863,22.053818,广西壮族自治区,华南,钦州市,钦北区,钦州市-钦北区-长田街道大井社区
亚龙湾,TWQ,True,True,True,False,False,119.81385883901436,31.36319909509001,海南省,华南,三亚市,吉阳区,三亚市-吉阳区-高新路与田独路交叉口
威信,,True,False,False,False,False,105.058213,27.824927,云南省,西南,昭通市,威信县,昭通市-威信县-扎石线
张三营,,True,False,False,False,False,117.760124,41.586407,河北省,华北,承德市,隆化县,承德市-隆化县-张三营镇
大陆号,DLC,True,True,True,False,False,113.284622,41.207642,内蒙古自治区,华北,乌兰察布市,察哈尔右翼后旗,乌兰察布市-察哈尔右翼后旗-208国道
徽县,HYY,True,True,True,False,False,106.20115,33.70068,甘肃省,西北,陇南市,徽县,陇南市-徽县-嘉陵镇481县道
景泰,JTJ,True,True,True,False,False,104.055941,37.194179,甘肃省,西北,白银市,景泰县,白银市-景泰县-车站路
柳树屯,LSD,True,True,True,False,False,120.80069,40.764172,辽宁省,东北,葫芦岛市,连山区,葫芦岛市-连山区-寺儿堡镇化寺线北50米
杏树屯,XDT,True,True,True,False,False,122.158211,39.267349,辽宁省,东北,大连市,金州区,大连市-金州区-杏树屯镇杏海线
富海,FHX,True,True,True,False,False,124.864708,47.866817,黑龙江省,东北,齐齐哈尔市,富裕县,齐齐哈尔市-富裕县-富海镇
齐齐哈尔南,QNB,True,True,True,False,False,123.96936,47.284829,黑龙江省,东北,齐齐哈尔市,龙沙区,齐齐哈尔市-龙沙区-嫩江环路1号
靖宇,JYL,True,True,True,False,False,126.778305,42.396703,吉林省,东北,白山市,靖宇县,白山市-靖宇县-靖宇镇204省道
东莞西,,True,False,False,False,False,113.676994,22.906861,广东省,华南,东莞市,,东莞市-水乡大道与望洪路交汇处东南侧
桃源,,True,False,False,False,False,111.480399,28.875581,湖南省,华中,常德市,桃源县,常德市-桃源县-106省道北
合阳,HAY,True,True,True,False,False,110.091166,35.195135,陕西省,西北,渭南市,合阳县,渭南市-合阳县-王村镇南蔡村
应城,YHN,True,True,True,True,True,113.572805,30.922797,湖北省,华中,孝感市,应城市,孝感市-应城市-长荆大道
高楞,GLB,True,True,True,False,False,129.250351,46.005203,黑龙江省,东北,哈尔滨市,方正县,哈尔滨市-方正县-G221(哈同线)
康庄,KZP,True,True,True,False,False,115.89827,40.379906,北京市,华北,北京市,延庆区,北京市-延庆区-康庄镇站北街
天岗,TGL,True,True,True,False,False,126.955376,43.904446,吉林省,东北,吉林市,蛟河市,吉林市-蛟河市-天岗镇
西昌南,ENW,True,True,True,False,False,102.214021,27.837686,四川省,西南,凉山彝族自治州,西昌市,凉山彝族自治州-西昌市-马道街道车站40号
千阳,QOY,True,True,True,False,False,107.115778,34.635194,陕西省,西北,宝鸡市,千阳县,宝鸡市-千阳县-东海路
南堡北,TLP,True,True,True,False,False,123.44998790262696,41.82008709824744,河北省,华北,唐山市,曹妃甸区,唐山市-曹妃甸区-南堡开发区世纪路(8号路)与沿海公路交叉口西北
濮阳,PYF,True,True,True,False,False,115.024832,35.741448,河南省,华中,濮阳市,华龙区,濮阳市-华龙区-开州南路
南口前,NKT,True,True,True,False,False,124.613876,42.00053,辽宁省,东北,抚顺市,清原满族自治县,抚顺市-清原满族自治县-南口前镇瓦北线
端州,WZQ,True,True,True,False,False,112.513079,23.110718,广东省,华南,肇庆市,端州区,肇庆市-端州区-肇庆大道
常平东,FQQ,True,True,True,False,False,112.939995,35.240242,广东省,华南,东莞市,,东莞市-常平镇常东路
铜仁南,TNW,True,True,True,True,True,108.975559,27.279018,贵州省,西南,铜仁市,玉屏侗族自治县,铜仁市-玉屏侗族自治县-麻音塘街道一心村
巢湖东,GUH,True,True,True,True,True,117.925139,31.61786,安徽省,华东,合肥市,巢湖市,合肥市-巢湖市-金巢大道
大荔北,,True,False,False,False,False,109.827656,34.897861,陕西省,西北,渭南市,大荔县,渭南市-大荔县-段家镇华蒲路
郭磊庄,GLP,True,True,True,False,False,114.551193,40.720623,河北省,华北,张家口市,万全区,张家口市-万全区-郭磊庄镇
道州,DFZ,True,True,True,True,True,111.569794,25.515585,湖南省,华中,永州市,道县,永州市-道县-月岩西路
老羊壕,,True,False,False,False,False,109.840973,41.394047,内蒙古自治区,华北,包头市,固阳县,包头市-固阳县-西斗铺镇
龙岩,LYS,True,True,True,True,True,117.0067,25.096577,福建省,华东,龙岩市,新罗区,龙岩市-新罗区-罗龙中路
东戴河,RDD,True,True,True,False,False,119.847496,40.041939,辽宁省,东北,葫芦岛市,绥中县,葫芦岛市-绥中县-东戴河新区长城北路
双峰北,NFQ,True,True,True,True,True,112.020772,27.540743,湖南省,华中,娄底市,双峰县,娄底市-双峰县-洪山殿镇209省道
丹霞山,IRQ,True,True,True,True,True,113.4046231023802,22.52576526892189,广东省,华南,韶关市,仁化县,韶关市-仁化县-323国道
沈阳北,SBT,True,True,True,True,True,123.435946,41.819382,辽宁省,东北,沈阳市,沈河区,沈阳市-沈河区-北站路102号
赶水东,GDE,True,True,True,False,False,106.720978,28.739864,重庆市,西南,重庆市,綦江区,重庆市-綦江区-赶水镇铁石沟附近
王场,,True,False,False,False,False,104.678368,29.068848,四川省,西南,宜宾市,翠屏区,宜宾市-翠屏区-车坝街
世博园,ZWT,True,True,True,False,False,123.640381,41.863346,辽宁省,东北,沈阳市,浑南区,沈阳市-浑南区-棋盘山开发区满堂乡上水村
龙嘉,UJL,True,True,True,False,False,125.700813,43.99279,吉林省,东北,长春市,九台区,长春市-九台区-机场路1号
明水河,MUT,True,True,True,False,False,125.92663918055668,47.19068733748584,甘肃省,西北,张掖市,高台县,张掖市-高台县-新华镇连霍高速公路
分宜,FYG,True,True,True,True,True,114.663544,27.805934,江西省,华东,新余市,分宜县,新余市-分宜县-站前路61号
洮南,TVT,True,True,True,False,False,122.80879,45.340298,吉林省,东北,白城市,洮南市,白城市-洮南市-铁西街40号
眉山,MSW,True,True,True,False,False,103.812907,30.064492,四川省,西南,眉山市,东坡区,眉山市-东坡区-铁环路
商都,SXC,True,True,True,False,False,113.558016,41.580517,内蒙古自治区,华北,乌兰察布市,商都县,乌兰察布市-商都县-红旗街
宜宾西,,True,False,False,False,True,104.643215,28.751768,四川省,西南,宜宾市,叙州区,宜宾市-叙州区-西环线金星村
永泰,YTS,True,True,True,False,False,118.933641,25.848179,福建省,华东,福州市,永泰县,福州市-永泰县-城峰镇刘岐村立塘86号
五道河,WHP,True,True,True,False,False,117.065948,40.89418,河北省,华北,承德市,滦平县,承德市-滦平县-353省道
葛根庙,GGT,True,True,True,False,False,122.285934,45.907917,内蒙古自治区,华北,兴安盟,乌兰浩特市,兴安盟-乌兰浩特市-葛根庙镇005乡道
天镇,TZV,True,True,True,False,False,114.066044,40.452209,山西省,华北,大同市,天镇县,大同市-天镇县-天走路谷前堡镇人民政府北11km
东安东,DCZ,True,True,True,True,True,111.336744,26.377986,湖南省,华中,永州市,东安县,永州市-东安县-步程路
克东,KOB,True,True,True,False,False,126.255427,47.989465,黑龙江省,东北,齐齐哈尔市,克东县,齐齐哈尔市-克东县-齐齐哈尔克东县宝泉镇振兴街五委
古田北,GBS,True,True,True,True,True,118.665266,26.462131,福建省,华东,宁德市,古田县,宁德市-古田县-黄田镇洋上村
麻尾,VAW,True,True,True,False,False,107.460129,25.319572,贵州省,西南,黔南布依族苗族自治州,独山县,黔南布依族苗族自治州-独山县-麻尾镇余家湾村
大盘石,RPP,True,True,True,False,False,115.09182,39.428032,河北省,华北,保定市,易县,保定市-易县-紫荆关镇大盘石村
临江,LQL,True,True,True,False,False,126.90305,41.80398,吉林省,东北,白山市,临江市,白山市-临江市-站前路86号
阿木尔,JTX,True,True,True,False,False,123.162636,52.86145,黑龙江省,东北,大兴安岭地区,漠河市,大兴安岭地区-漠河市-东华路附近
甲山,JOP,True,True,True,False,False,118.264915,40.788727,河北省,华北,承德市,承德县,承德市-承德县-甲山镇
将乐,JLS,True,True,True,True,True,117.479571,26.695496,福建省,华东,三明市,将乐县,三明市-将乐县-古镛镇玉华村
盖州,GXT,True,True,True,True,True,122.3337,40.419377,辽宁省,东北,营口市,盖州市,营口市-盖州市-站前路
陵城,LGK,True,True,True,False,False,116.581839,37.293359,山东省,华东,德州市,陵城区,德州市-陵城区-临齐街道张举人社区
三江,,True,False,False,False,False,109.609799,25.77515,广西壮族自治区,华南,柳州市,三江侗族自治县,柳州市-三江侗族自治县-古宜镇泗联村高铁路
会昌北,XEG,True,True,True,False,False,115.785208,25.826862,江西省,华东,赣州市,会昌县,赣州市-会昌县-西江镇西江大道
平凉南,POJ,True,True,True,False,False,106.827116,35.483528,甘肃省,西北,平凉市,崆峒区,平凉市-崆峒区-312国道附近
零陵,UWZ,True,True,True,True,True,111.582557,26.222871,湖南省,华中,永州市,零陵区,永州市-零陵区-207国道附近
滨海,YKP,True,True,True,False,False,119.831014,34.001745,天津市,华北,天津市,滨海新区,天津市-滨海新区-新港路
楚山,CSB,True,True,True,False,False,130.028305,45.118153,黑龙江省,东北,牡丹江市,林口县,牡丹江市-林口县-龙爪乡楚山村
丽江,LHM,True,True,True,False,False,100.252633,26.810657,云南省,西南,丽江市,玉龙纳西族自治县,丽江市-玉龙纳西族自治县-玉龙县黄山镇上吉路
甲猫,,True,False,False,False,False,106.700867,24.324007,贵州省,西南,黔南布依族苗族自治州,都匀市,黔南布依族苗族自治州-都匀市
盐城北,AEH,True,True,True,False,False,120.105745,33.44178,江苏省,华东,盐城市,亭湖区,盐城市-亭湖区-开放大道368号
福鼎,FES,True,True,True,True,True,120.189238,27.282435,福建省,华东,宁德市,福鼎市,宁德市-福鼎市-海城路
东明村,DMD,True,True,True,False,False,113.88107302606568,23.89877770818152,内蒙古自治区,华北,通辽市,奈曼旗,通辽市-奈曼旗-东明镇462县道
扶余,FYT,True,True,True,False,False,126.025149,44.987061,吉林省,东北,松原市,扶余市,松原市-扶余市-太祖路18号
容桂,RUQ,True,True,True,False,False,113.309784,22.751858,广东省,华南,佛山市,顺德区,佛山市-顺德区-碧桂路
古北口,,True,False,False,False,False,117.141953,40.69212,北京市,华北,北京市,密云区,北京市-密云区-古北口镇河西村(近万寿行宫)
华蓥,HUW,True,True,True,False,False,106.781262,30.362909,四川省,西南,广安市,华蓥市,广安市-华蓥市-迎宾路280号
松岭,,True,False,False,False,False,126.716225,41.895584,吉林省,东北,白山市,临江市,白山市-临江市
虎门,IUQ,True,True,True,True,True,113.673065,22.860954,广东省,华南,东莞市,,东莞市-虎门镇白沙社区站北路1号
八仙筒,VXD,True,True,True,False,False,121.063004,43.202175,内蒙古自治区,华北,通辽市,奈曼旗,通辽市-奈曼旗-八仙筒镇
汝州,ROF,True,True,True,True,True,112.827789,34.169433,河南省,华中,平顶山市,汝州市,平顶山市-汝州市-西环路380号
新天,,True,False,False,False,False,124.214973,51.212009,黑龙江省,东北,佳木斯市,富锦市,佳木斯市-富锦市-创业农场
九台,JTL,True,True,True,True,True,125.838699,44.149755,吉林省,东北,长春市,九台区,长春市-九台区-九台大街76号
恩平,PXQ,True,True,True,False,False,112.305246,22.181383,广东省,华南,江门市,恩平市,江门市-恩平市-559县道
章古台,ZGD,True,True,True,False,False,122.48719,42.70623,辽宁省,东北,阜新市,彰武县,阜新市-彰武县-章古台镇
徘徊北,PHP,True,True,True,False,False,114.040939,36.618412,河北省,华北,邯郸市,武安市,邯郸市-武安市
汾阳,FAV,True,True,True,True,True,111.91638,37.372738,山西省,华北,吕梁市,汾阳市,吕梁市-汾阳市-杏花村镇安上村
长安西,,True,False,False,False,False,108.946657,34.156287,广东省,华南,东莞市,,东莞市-振安西路106号
下花园,XYP,True,True,True,False,False,115.28015,40.486623,河北省,华北,张家口市,下花园区,张家口市-下花园区-公路街7号
铁厂,TCL,True,True,True,False,False,126.19278,41.734058,吉林省,东北,通化市,二道江区,通化市-二道江区-铁厂镇
五十家子,,True,False,False,False,False,118.165253,42.092163,内蒙古自治区,华北,赤峰市,松山区,赤峰市-松山区-G111(京加线)
郑州,ZZF,True,True,True,True,True,113.681688,34.836075,河南省,华中,郑州市,二七区,郑州市-二七区-二马路82号
石林,SLM,True,True,True,False,False,103.328779,24.862667,云南省,西南,昆明市,石林彝族自治县,昆明市-石林彝族自治县-石林县鹿阜街道汕昆高速北侧
昌图西,CPT,True,True,True,True,True,124.066546,42.777941,辽宁省,东北,铁岭市,昌图县,铁岭市-昌图县-昌图镇302省道
德昌,DVW,True,True,True,False,False,102.186766,27.39557,四川省,西南,凉山彝族自治州,德昌县,凉山彝族自治州-德昌县-德州街道香城大道二段
张家川,ZIJ,True,True,True,False,False,106.342823,34.96596,甘肃省,西北,天水市,张家川回族自治县,天水市-张家川回族自治县-恭门镇付川村
